date,opening,high,low,closing,volume
2025/05/16,167.00000,168.00000,155.00000,155.00000,8988700.00000
2025/05/15,160.00000,166.00000,147.00000,159.00000,6658000.00000
2025/05/14,155.00000,160.00000,153.00000,160.00000,2612500.00000
2025/05/13,160.00000,162.00000,155.00000,156.00000,2738700.00000
2025/05/12,161.00000,162.00000,158.00000,159.00000,2243000.00000
2025/05/09,163.00000,164.00000,160.00000,161.00000,2693400.00000
2025/05/08,175.00000,178.00000,163.00000,164.00000,12794700.00000
2025/05/07,160.00000,163.00000,159.00000,160.00000,1363400.00000
2025/05/02,164.00000,166.00000,161.00000,161.00000,1740500.00000
2025/05/01,167.00000,170.00000,164.00000,165.00000,3595000.00000
2025/04/30,160.00000,164.00000,159.00000,164.00000,3172400.00000
2025/04/28,151.00000,160.00000,151.00000,158.00000,3594600.00000
2025/04/25,149.00000,151.00000,147.00000,151.00000,1960700.00000
2025/04/24,150.00000,151.00000,147.00000,149.00000,1754400.00000
2025/04/23,151.00000,153.00000,149.00000,150.00000,1326600.00000
2025/04/22,153.00000,154.00000,149.00000,151.00000,1790300.00000
2025/04/21,155.00000,157.00000,151.00000,152.00000,1961100.00000
2025/04/18,151.00000,154.00000,149.00000,151.00000,1749200.00000
2025/04/17,149.00000,153.00000,148.00000,152.00000,1699200.00000
2025/04/16,154.00000,154.00000,148.00000,149.00000,1991600.00000
2025/04/15,160.00000,163.00000,150.00000,154.00000,7370800.00000
2025/04/14,148.00000,158.00000,147.00000,156.00000,5075500.00000
2025/04/11,139.00000,148.00000,139.00000,147.00000,2993300.00000
2025/04/10,147.00000,147.00000,141.00000,142.00000,3245200.00000
2025/04/09,138.00000,140.00000,131.00000,135.00000,3543000.00000
2025/04/08,136.00000,144.00000,135.00000,142.00000,3629600.00000
2025/04/07,130.00000,140.00000,126.00000,126.00000,5124200.00000
2025/04/04,141.00000,158.00000,136.00000,143.00000,7528900.00000
2025/04/03,131.00000,143.00000,131.00000,143.00000,3009900.00000
2025/04/02,150.00000,150.00000,139.00000,139.00000,3311400.00000
2025/04/01,153.00000,154.00000,150.00000,150.00000,1012200.00000
2025/03/31,152.00000,160.00000,137.00000,150.00000,6971500.00000
2025/03/28,158.00000,160.00000,155.00000,155.00000,1688000.00000
2025/03/27,161.00000,164.00000,158.00000,160.00000,2543000.00000
2025/03/26,159.00000,164.00000,157.00000,159.00000,2087900.00000
2025/03/25,155.00000,161.00000,154.00000,159.00000,2582400.00000
2025/03/24,158.00000,161.00000,153.00000,154.00000,2886800.00000
